target,sp_Mn__vs__mln_Mn,sp_Mn__vs__si_Mp,sp_Mn__vs__mln_Mp,sp_Mn__vs__si_Mn,sp_Mn__vs__sp_Mp,sp_Mn__vs__sp_Ame,sp_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__mln_Mp,mln_Mn__vs__si_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__pre_inj,si_Mp__vs__mln_Mp,si_Mp__vs__si_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__sp_Ame,si_Mp__vs__pre_inj,mln_Mp__vs__si_Mn,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__pre_inj,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__pre_inj,sp_Mp__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Ame__vs__pre_inj
Pgr,-1.6548686343137882,-1.5101474601072231,-1.7036998622672748,-1.3396559214670234,-0.7649107130064238,-1.4442953119708197,-1.3407235985435584,-0.5623797598562404,-0.5350608848790146,-0.43542235264755647,0.6688831115415911,-0.10160950353467223,-0.14579252372176002,0.15771249463016246,0.14552163144886826,1.3077841057963215,0.4723742565032573,0.4194894730456616,0.011549897670211848,1.2433689982655705,0.38116432785922194,0.337117844123678,0.8374592545129456,0.28263541485061117,0.23358611516485214,-0.9193259858841947,-0.8233631307072018,-0.06748590727977404
Ppara,0.06221411128142473,0.01959490117310506,0.5730608453298587,0.1747275539452395,1.1766838128457588,0.7232618244889139,1.038845300820249,-0.0228790565476502,0.6418733982750421,0.17725960409058447,1.1648505769799458,0.8135809010446067,1.0871469764427568,0.6069968398302775,0.18327233783550717,1.1638313419870467,0.6099259345351109,1.0128493072004259,-0.3047976805311084,0.59048976284825,0.1057472906021038,0.5827775102514776,0.6971784243251518,0.3689799398105668,0.7116878464311281,-0.5360243279279444,0.03753544607175057,0.4561181131941837
Ppard,-0.10314232951451513,-0.521150354728566,-1.3399539427844132,0.060395241983635856,-1.0403371950892073,-0.43014706570411193,-1.6974565514315778,-0.5406773879062051,-1.5403990433690713,0.15901478246430864,-0.9873531781124885,-0.41804895121551106,-1.7751945947686316,-0.776868899990133,0.6653339035348591,-0.33439577601209286,0.2227200716364339,-1.0861932443114166,1.2241872289426308,0.4965459498507377,0.9951726590968811,-0.49628674999112776,-0.8425903167068953,-0.38851859636950525,-1.520559193151922,0.746313590571353,-0.9685126895181074,-1.5121177411845106
Pparg,0.08928796160062803,1.0122939479505482,0.5784036921421181,0.4738470255150828,1.1121193274467112,1.5164756849433478,0.13293798748433291,1.1324817867365151,0.6231067500899833,0.5430016806317793,1.074004250230314,1.746802727203752,0.07418126523553278,-0.7287784567911567,-0.596692910867177,-0.27005237591990566,0.1628260100459744,-1.044615562853273,0.01684163065748739,0.5131220206677591,0.8816173238218514,-0.496047284195061,0.33395447144591034,0.6630379850602282,-0.37578507958630997,0.577350794375554,-0.9838034898095493,-1.394304917685499
Ppargc1a,0.356047689312007,1.5969271102913325,0.31559313391733235,1.1360009590945952,1.3492260306645276,0.8753743718663117,0.8310381522303991,1.6271388779861977,0.05287064653596056,1.1904490684046722,1.0841585879318758,0.7053313318951201,0.6251200221916,-1.8094582894359692,-0.48413291820192017,-0.8360717096465125,-1.069574771530289,-1.0285113822480487,0.9662557502102515,1.094520146229663,0.5282716891756144,0.6275735821708558,-0.1855351613842507,-0.5047437810711632,-0.4608157252395525,-0.554683008644409,-0.38937679986989226,0.06209369294009476
Ppargc1b,1.1688627306687813,0.9566956088628603,-0.11851385344454698,-0.3819668618214284,1.888461585293534,2.5079918047283107,1.2380994022841827,0.2670337889586833,-1.2367405252550248,-1.4107397057416196,0.9251568907414313,1.8727791441850727,0.42155581661473945,-1.4240301551253143,-1.5404008483934866,0.5922813178261028,1.0937263309606056,0.1217831530177984,-0.31417348308933,2.2167891300472675,2.596546956486174,1.6000708608029006,1.8161855703765784,2.2959695278982695,1.4584922795422357,0.8930623271221964,-0.4550326026244624,-1.1356379565230421
Rara,0.255101227969512,0.48957160251679305,-0.4373270060419464,0.45539499195284383,-0.3563810777753671,-0.09588565369268635,0.41254444994034867,0.3907338194246544,-0.7725167234377958,0.38910440424868836,-0.5947852756229737,-0.3699035446324108,0.24776000966899892,-1.1451156939540426,-0.0223525128643568,-1.0355970808016801,-0.6464121516090573,-0.15802711229467506,0.8747557624290163,0.14358254896022357,0.36864694179456925,0.9826285060029606,-0.7462470461655047,-0.5413488034610087,-0.11652412760275391,0.32264016259737893,0.8617531390372618,0.5719744376754266
Rarb,-0.039662160715680295,-0.5476906797031253,-0.08591045587918503,0.15201770652944066,0.17497711446100625,-0.23908549111150287,-0.6223271059474341,-0.6191209946449232,-0.06788660753882825,0.22776805169169628,0.21642526944790316,-0.24994020635304942,-0.6493522655974419,0.6452625746979974,0.803417174826669,0.9321333367941176,0.4202876931131558,0.016476285536116974,0.24007452922612701,0.2969917108657423,-0.14458586955001268,-0.6399080089595661,-0.02900186189859399,-0.33782967135173336,-0.6917691784856875,-0.5308342011410637,-0.9271287769555102,-0.4713507722485535
Rarg,0.039490346630334655,0.266658830204597,0.1837267362865494,-0.11134359835544201,0.7282078205322546,0.47463374092687477,0.9000533448345409,0.28649008061436926,0.1875299243272287,-0.17501299330061357,0.7200116878714063,0.5352352310380669,0.9534093822147406,-0.1573049108823954,-0.43509517172495116,0.36935386165991346,0.10861668625875531,0.5871887360444427,-0.28026665392132577,0.5743646048294654,0.2730785950740933,0.858283627893839,0.6624975673853594,0.4746979474104792,0.8882760482651657,-0.29654515442244345,0.33198739112807546,0.5502475851656858
Rora,-0.6455277171354842,-0.5044795828222213,0.06615648315960536,-0.3270989340004829,-0.30153174041956,0.0903765525911334,0.39696835023599625,-0.11920578233933678,0.6838755538901982,0.08303364781211259,0.2576438770407675,0.7517263298303569,0.9498499304158048,0.7549604545194115,0.19032836494309213,0.3903186369565482,0.6587255854944196,0.9823741417010973,-0.41396430958508,-0.4116935762787293,0.018986792168772488,0.39535275017957516,0.11854143665506767,0.40515371393485144,0.6792285053057338,0.4961859884446097,0.7866577894657423,0.36404913846338743
Rorb,-2.996818267043887,-0.26305161904040736,-2.456265681190696,-1.1831564262214203,-0.9513298586371188,-2.83361520779012,-3.1299619709297652,1.9082061314446808,-0.2006447792223428,0.8193584692498679,1.661041873456649,-0.44804097689286143,-1.0322612597979137,-2.3597097194438734,-1.0923619957037287,-0.6001340661431865,-2.1755278551262114,-2.8144013768961496,0.8327977330893024,1.958769876017379,-0.19073652384763454,-0.9314831432502071,0.5331228942881844,-0.9325424219854717,-1.4651892081091735,-2.493389230539653,-2.7800310454193515,-0.7065520125350718
Rorc,1.0499522262903633,1.2139900133113428,0.608569067056469,0.979722095014572,1.308694059490522,0.2227415389078688,0.9616765913074558,0.6597597235940557,-0.23751847987194072,0.44413114507306023,0.4291813084161179,-0.7751263371459877,0.21401002598023205,-0.9680347848959882,-0.2313801554980293,-0.3491715775586946,-1.2002239830205137,-0.45297945676994517,0.5425373632009364,0.6919193846128392,-0.42500162891301163,0.451276398896038,-0.051373987817684486,-0.8391176894215351,-0.18699878608609752,-1.3531547358876146,-0.19084673318649856,0.8780517461195554
Rxra,-0.3337281700073389,-2.914575204666914,-0.12093223468975098,-0.36798017944457995,-2.236188557192308,-2.040560186053507,-1.9348338866304777,-3.203842966986711,0.16405672203093552,-0.2143584777568163,-2.023342765278294,-2.137962562215259,-1.8508417133147086,3.8055088834008983,2.8904250026586378,1.754954085796996,1.564809936478984,1.4603493229261095,-0.29682727091141536,-2.305599688636474,-1.8824333774470843,-2.154630228836057,-1.2871111635729362,-1.169621018052516,-1.2815066640572301,0.15183322377238664,-0.024020454984814994,-0.14201469227920197
Rxrb,0.04482478986015611,0.33803157312701987,0.9218839057523799,0.8490247240197032,-0.17573272171596016,0.39226826279983973,0.45254539465002036,0.3670484893521658,1.0842070055769655,1.0632379018571825,-0.22176897175796115,0.4302262967540292,0.45943536942649577,0.562214543769797,0.6136631335011474,-0.6438604508885399,-0.04542065353409848,0.058068061421440144,0.1291396150415101,-1.3197074628636274,-0.589766160747036,-0.5056238919328347,-1.0253427284264764,-0.5760038621952265,-0.48919359119185657,0.7311401686419907,0.724049166092326,0.1199385709194197
Rxrg,0.9951638575220425,0.4338510413080823,0.7605158684460448,0.5395227623547537,0.5390934123260583,0.07772593597039941,0.6781968159021027,-0.22339003018000422,-0.0007307030180353897,-0.08239386512021811,-0.3202266929403548,-0.8961465402744148,-0.05245861034754156,0.2543282955930422,0.14018503498257198,-0.052528920864657186,-0.4305723224177964,0.1715988391532746,-0.06894943799166284,-0.33818365008791323,-0.728789242531104,-0.05609232564354221,-0.16426785122470125,-0.4961880466207313,0.02467837793020909,-0.5756653854659797,0.2600421518882682,0.700181548434002
Scand1,-2.319552343230593,-2.5334284591966427,-2.216472890967206,-4.207618286253243,-1.0936500557223132,-1.578292195318372,-2.0836945290696427,-1.2816884062882161,-0.5404530988127698,-3.6244967411699287,0.9152436983235277,0.397580587114599,-0.4280992947325573,0.9738907843341968,-2.0626081019967937,2.3857911505103604,1.5310555540795148,0.8687334068327142,-2.6733535454279447,1.5095031450080858,0.7921572362370082,0.03660649262691004,3.610347176236792,3.1320640019205235,2.5609739278026256,-0.6809887105264889,-1.3774542444004316,-0.7847076218605966
Tgr5,-2.052531144136101,-1.6945793232781172,-0.5284386793337991,-1.742801875596276,-1.6975890567943248,-1.0207083313980188,0.765392019228492,-0.4862183760924004,1.2720277602704526,-0.6451396090106614,0.053298411889005165,0.8068213212150608,2.4764868604740453,1.706153577585729,-0.1185875592671953,0.6181402486988525,1.0547024448599742,2.7335630018711403,-1.444117687542712,-1.2165448235837721,-0.44606564847264857,1.5034126888196884,0.563446016910209,1.0188628682083523,2.4596007017191037,0.8029029509418442,2.66437489912204,1.9210114755598107
Thra,-1.4170266341425048,-0.19544318528793694,-1.076006232920337,-1.6569037272572817,-0.6771231439152079,-0.7629269392461333,0.10926935309201898,0.8181429950119493,0.009471396987233082,-1.0323561987081808,0.5497904587581585,0.4865032259934944,1.251043873620162,-0.9253016346140963,-1.726952274180189,-0.41583280102988296,-0.44254305201451544,0.3362021800193684,-0.8770858070570722,0.5723975303747235,0.387780399753378,1.34505879000125,1.2371562115045658,1.1260654803785377,1.8071717538719771,-0.1427852627303225,0.827381365173328,0.9039188684201269
Thrb,1.9144564223707066,0.6470993661381716,0.6030420753015194,1.3434450911855151,1.726219459543749,1.304525390468845,1.1551653306029075,-0.6517904707850048,-1.0519073025964853,0.2367634898988779,0.09834941550029806,-0.3258789485572427,-0.26454254001662414,-0.20796398682202127,0.8430614313530809,0.8548982915881059,0.39713527042824637,0.39911834972368765,0.9440378729864892,1.1567620184405796,0.6466980224729089,0.6866528906289341,-0.12161185305318374,-0.3925843788869458,-0.3968980376804101,-0.46947856227075885,-0.38780263513278485,-0.003191050804563139
Vdr,1.4647664796771864,-0.5943140308862729,0.7870557136674673,-0.49622847059377173,-0.17471659897967198,1.0295741755392689,-1.1662930955040334,-1.7886216135867175,-0.4070246452876083,-1.7905994214448973,-1.4750196796225121,-0.21123800592432307,-2.4458799297344354,1.673281841824652,0.0937370368710626,0.6425064096251039,1.5832177162128862,-0.47159298606717737,-1.2216141519050243,-1.1537798074910124,0.18093095062190995,-2.2703483104338047,0.39154122016149534,1.2917989588450722,-0.48871915565624036,1.5592762430226195,-1.220730977290074,-2.3908268856185497
negCtrl,1.7228404309950955,-0.112685736697396,0.6671226465965268,0.4611046873707582,0.8020311608712578,0.49453241255309194,1.6024119811138657,-1.4094949646488362,-0.7946211440965602,-0.7544658541151001,-0.6904450785151863,-1.1156847837783905,0.3778878005713701,0.8897596198880253,0.671113824104505,0.9670328649988547,0.5619215798668613,1.728496629616715,-0.07374918087731189,0.06446062183896605,-0.21922185339777597,1.1438912721950432,0.11517142987067455,-0.09924630189221903,0.8996629165837053,-0.3633320111436557,1.0994064666863623,1.3371940941548437
